# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2008	30.5739	0.208	-0.0059	-0.1945	0.0735	0.04	0.03	0.03	0.03
2	2008	30.5745	0.2101	-0.0077	-0.1944	0.0793	0.04	0.03	0.03	0.03
2	2008	30.575	0.2136	-0.0086	-0.1988	0.0776	0.04	0.03	0.03	0.03
2	2008	30.5756	0.2094	-0.0116	-0.1935	0.0791	0.04	0.03	0.03	0.03
2	2008	30.5761	0.2113	-0.0163	-0.1973	0.074	0.04	0.03	0.03	0.03
2	2008	30.5767	0.2005	-0.0131	-0.186	0.0736	0.04	0.03	0.03	0.03
2	2008	30.5772	0.1995	-0.0126	-0.1855	0.0721	0.04	0.03	0.03	0.03
2	2008	30.5778	0.1983	-0.0126	-0.1813	0.0793	0.04	0.03	0.03	0.03
2	2008	30.5784	0.2022	-0.0128	-0.1843	0.0822	0.04	0.03	0.03	0.03
2	2008	30.5789	0.2056	-0.0166	-0.1845	0.089	0.04	0.03	0.03	0.03
2	2008	30.5795	0.2124	-0.0106	-0.1921	0.09	0.04	0.03	0.03	0.03
2	2008	30.58	0.2138	-0.0055	-0.1915	0.0947	0.04	0.03	0.03	0.03
2	2008	30.5806	0.2115	-0.0082	-0.1879	0.0966	0.04	0.03	0.03	0.03
2	2008	30.5811	0.213	-0.0019	-0.1897	0.0967	0.04	0.03	0.03	0.03
2	2008	30.5817	0.2062	0.0024	-0.1828	0.0953	0.04	0.03	0.03	0.03
2	2008	30.5822	0.2034	0.003	-0.1779	0.0985	0.04	0.03	0.03	0.03
2	2008	30.5828	0.2143	0.0068	-0.189	0.1007	0.04	0.03	0.03	0.03
2	2008	31.4634	0.1803	0.0068	-0.1785	0.024	0.04	0.03	0.03	0.03
2	2008	31.4639	0.1872	0.0093	-0.1848	0.0275	0.04	0.03	0.03	0.03
2	2008	31.4645	0.1794	0.0133	-0.177	0.0261	0.04	0.03	0.03	0.03
2	2008	31.465	0.1814	0.0114	-0.1795	0.0234	0.04	0.03	0.03	0.03
2	2008	31.4656	0.1784	0.0138	-0.1762	0.0239	0.04	0.03	0.03	0.03
2	2008	31.4661	0.1885	0.0116	-0.1867	0.0234	0.04	0.03	0.03	0.03
2	2008	31.4667	0.1848	0.0074	-0.1819	0.0314	0.04	0.03	0.03	0.03
2	2008	31.4672	0.1829	0.0032	-0.1804	0.0303	0.04	0.03	0.03	0.03
2	2008	31.4678	0.1803	0.0035	-0.1779	0.0292	0.04	0.03	0.03	0.03
2	2008	31.4683	0.1863	9E-4	-0.1849	0.0225	0.04	0.03	0.03	0.03
2	2008	31.4689	0.1859	0.0053	-0.1837	0.0278	0.04	0.03	0.03	0.03
2	2008	31.4695	0.184	0.0098	-0.1821	0.0239	0.04	0.03	0.03	0.03
2	2008	31.47	0.1845	0.0142	-0.1821	0.0261	0.04	0.03	0.03	0.03
2	2008	31.4706	0.1804	0.0101	-0.1786	0.0236	0.04	0.03	0.03	0.03
2	2008	31.4711	0.1729	0.0094	-0.1712	0.022	0.04	0.03	0.03	0.03
2	2008	31.4717	0.1847	0.0092	-0.1823	0.0277	0.04	0.03	0.03	0.03
2	2008	31.4722	0.1884	0.0076	-0.1859	0.029	0.04	0.03	0.03	0.03
2	2008	31.4728	0.1839	0.0111	-0.1819	0.0242	0.04	0.03	0.03	0.03
2	2008	31.4734	0.1748	0.0109	-0.1734	0.0184	0.04	0.03	0.03	0.03
2	2008	31.4739	0.1713	0.0076	-0.1698	0.0207	0.04	0.03	0.03	0.03
2	2008	31.4745	0.1719	0.0091	-0.1698	0.025	0.04	0.03	0.03	0.03
2	2008	31.475	0.1789	0.0116	-0.1766	0.0259	0.04	0.03	0.03	0.03
2	2008	31.4756	0.1731	0.0155	-0.171	0.0212	0.04	0.03	0.03	0.03
2	2008	31.4761	0.1749	0.0142	-0.1733	0.0187	0.04	0.03	0.03	0.03
2	2008	31.4767	0.174	0.014	-0.1717	0.0242	0.04	0.03	0.03	0.03
2	2008	31.4772	0.1743	0.0141	-0.172	0.0243	0.04	0.03	0.03	0.03
2	2008	31.4778	0.1731	0.0121	-0.1699	0.0305	0.04	0.03	0.03	0.03
2	2008	31.4783	0.1724	0.0053	-0.17	0.0283	0.04	0.03	0.03	0.03
2	2008	31.4789	0.1757	0.0049	-0.1732	0.0289	0.04	0.03	0.03	0.03
2	2008	31.4795	0.1801	0.0044	-0.1773	0.0314	0.04	0.03	0.03	0.03
2	2008	31.48	0.1753	0.0044	-0.1731	0.0271	0.04	0.03	0.03	0.03
2	2008	31.4806	0.1748	0.0062	-0.1739	0.0173	0.04	0.03	0.03	0.03
2	2008	31.4811	0.1703	0.0098	-0.169	0.018	0.04	0.03	0.03	0.03
2	2008	31.4817	0.1713	0.0069	-0.1706	0.0139	0.04	0.03	0.03	0.03
2	2008	31.4822	0.1688	0.0068	-0.1679	0.0161	0.04	0.03	0.03	0.03
2	2008	31.4828	0.1725	0.0039	-0.1716	0.0169	0.04	0.03	0.03	0.03
2	2008	31.4834	0.1681	0.0106	-0.1671	0.0146	0.04	0.03	0.03	0.03
2	2008	31.4839	0.1708	0.0099	-0.17	0.013	0.04	0.03	0.03	0.03
2	2008	31.4845	0.1617	0.0067	-0.1605	0.0181	0.04	0.03	0.03	0.03
2	2008	31.485	0.1696	0.008	-0.1672	0.0271	0.04	0.03	0.03	0.03
2	2008	31.4856	0.165	0.0042	-0.1632	0.024	0.04	0.03	0.03	0.03
2	2008	31.4861	0.1701	0.0042	-0.169	0.0179	0.04	0.03	0.03	0.03
2	2008	31.4867	0.172	0.0028	-0.1711	0.0172	0.04	0.03	0.03	0.03
2	2008	31.4872	0.17	3E-4	-0.1691	0.0173	0.04	0.03	0.03	0.03
2	2008	31.4878	0.1648	1E-3	-0.1637	0.019	0.04	0.03	0.03	0.03
2	2008	31.4883	0.1703	-0.0013	-0.1694	0.0162	0.04	0.03	0.03	0.03
2	2008	31.4889	0.1685	-0.002	-0.1678	0.0142	0.04	0.03	0.03	0.03
2	2008	31.4895	0.1755	-0.0013	-0.1747	0.0171	0.04	0.03	0.03	0.03
2	2008	31.49	0.1642	-0.0051	-0.1634	0.015	0.04	0.03	0.03	0.03
2	2008	31.4906	0.1699	-0.0037	-0.169	0.0166	0.04	0.03	0.03	0.03
2	2008	31.4911	0.167	-0.0058	-0.1663	0.0129	0.04	0.03	0.03	0.03
2	2008	31.4917	0.1692	-0.0026	-0.1686	0.0137	0.04	0.03	0.03	0.03
2	2008	31.4922	0.1681	-3E-4	-0.1674	0.0151	0.04	0.03	0.03	0.03
2	2008	31.4928	0.1708	0.0033	-0.1699	0.0164	0.04	0.03	0.03	0.03
2	2008	31.4934	0.1784	-0.0012	-0.1776	0.0159	0.04	0.03	0.03	0.03
2	2008	31.4939	0.1677	-0.0049	-0.1667	0.0166	0.04	0.03	0.03	0.03
2	2008	31.4945	0.1679	-0.0065	-0.1668	0.0177	0.04	0.03	0.03	0.03
2	2008	31.495	0.1685	-0.0067	-0.1678	0.0144	0.04	0.03	0.03	0.03
2	2008	31.4956	0.1648	5E-4	-0.1643	0.0128	0.04	0.03	0.03	0.03
2	2008	31.4961	0.1665	0.0016	-0.1649	0.0228	0.04	0.03	0.03	0.03
2	2008	31.4967	0.1668	-3E-4	-0.1653	0.022	0.04	0.03	0.03	0.03
2	2008	31.4972	0.1665	-0.0017	-0.1649	0.0226	0.04	0.03	0.03	0.03
2	2008	31.4978	0.1554	3E-4	-0.1544	0.017	0.04	0.03	0.03	0.03
2	2008	31.4984	0.1531	-0.0027	-0.1522	0.0166	0.04	0.03	0.03	0.03
2	2008	31.4989	0.1492	-0.0049	-0.148	0.0185	0.04	0.03	0.03	0.03
2	2008	31.4995	0.154	-0.0047	-0.1529	0.0181	0.04	0.03	0.03	0.03
2	2008	31.5	0.1519	-0.0085	-0.1505	0.0179	0.04	0.03	0.03	0.03
2	2008	31.5006	0.1656	-0.0076	-0.1638	0.023	0.04	0.03	0.03	0.03
2	2008	31.5011	0.1544	-0.0074	-0.1526	0.0221	0.04	0.03	0.03	0.03
2	2008	31.5017	0.156	-0.0054	-0.1544	0.021	0.04	0.03	0.03	0.03
2	2008	31.5022	0.1543	-0.0066	-0.1519	0.0262	0.04	0.03	0.03	0.03
2	2008	31.5028	0.1554	-0.0137	-0.153	0.0235	0.04	0.03	0.03	0.03
2	2008	31.5033	0.1518	-0.0172	-0.1497	0.0178	0.04	0.03	0.03	0.03
2	2008	31.5039	0.152	-0.0179	-0.1503	0.0129	0.04	0.03	0.03	0.03
2	2008	31.5045	0.1589	-0.0178	-0.1562	0.0222	0.04	0.03	0.03	0.03
2	2008	31.505	0.1564	-0.0158	-0.1545	0.0184	0.04	0.03	0.03	0.03
2	2008	31.5056	0.1589	-0.0164	-0.1567	0.0198	0.04	0.03	0.03	0.03
2	2008	31.5061	0.1593	-0.0137	-0.1575	0.0184	0.04	0.03	0.03	0.03
2	2008	31.5067	0.1563	-0.0066	-0.1547	0.0211	0.04	0.03	0.03	0.03
2	2008	31.5072	0.1642	-0.0107	-0.1618	0.0259	0.04	0.03	0.03	0.03
2	2008	31.5078	0.1602	-0.0068	-0.1579	0.0261	0.04	0.03	0.03	0.03
2	2008	31.5084	0.1666	-0.0063	-0.165	0.0221	0.04	0.03	0.03	0.03
2	2008	31.5089	0.1604	-0.0079	-0.1583	0.0237	0.04	0.03	0.03	0.03
2	2008	31.5095	0.1632	-0.0057	-0.1617	0.0212	0.04	0.03	0.03	0.03
2	2008	31.51	0.1609	-0.012	-0.159	0.0214	0.04	0.03	0.03	0.03
2	2008	31.5106	0.1595	-0.0095	-0.1582	0.018	0.04	0.03	0.03	0.03
2	2008	31.5111	0.1635	-0.0072	-0.1619	0.022	0.04	0.03	0.03	0.03
2	2008	31.5117	0.1684	-0.0122	-0.1658	0.0269	0.04	0.03	0.03	0.03
2	2008	31.5122	0.1605	-0.0113	-0.1581	0.0249	0.04	0.03	0.03	0.03
2	2008	31.5128	0.163	-0.0095	-0.1613	0.0217	0.04	0.03	0.03	0.03
2	2008	31.5133	0.1593	-0.0096	-0.1573	0.0225	0.04	0.03	0.03	0.03
2	2008	31.5139	0.1605	-0.0054	-0.1593	0.0186	0.04	0.03	0.03	0.03
2	2008	31.5145	0.1628	-0.0022	-0.1614	0.0206	0.04	0.03	0.03	0.03
2	2008	31.515	0.1692	-0.0086	-0.168	0.0179	0.04	0.03	0.03	0.03
2	2008	31.5156	0.1631	-0.01	-0.162	0.0152	0.04	0.03	0.03	0.03
2	2008	31.5161	0.1716	-0.0081	-0.171	0.0116	0.04	0.03	0.03	0.03
2	2008	31.5167	0.1585	-0.0114	-0.1578	0.0092	0.04	0.03	0.03	0.03
2	2008	31.5172	0.1621	-0.0103	-0.1616	0.0058	0.04	0.03	0.03	0.03
2	2008	31.5178	0.1582	-0.0058	-0.1574	0.0139	0.04	0.03	0.03	0.03
2	2008	31.5184	0.1553	-0.0104	-0.1543	0.0138	0.04	0.03	0.03	0.03
2	2008	31.5189	0.1556	-0.0139	-0.1543	0.0144	0.04	0.03	0.03	0.03
2	2008	31.5195	0.1581	-0.0067	-0.1573	0.0136	0.04	0.03	0.03	0.03
2	2008	31.52	0.1583	-0.0074	-0.1571	0.0181	0.04	0.03	0.03	0.03
2	2008	31.5206	0.1593	-0.0069	-0.158	0.0191	0.04	0.03	0.03	0.03
2	2008	31.5211	0.1599	-0.0078	-0.1581	0.0222	0.04	0.03	0.03	0.03
2	2008	31.5217	0.1599	-0.0042	-0.1593	0.0127	0.04	0.03	0.03	0.03
2	2008	31.5222	0.161	-0.0102	-0.1597	0.017	0.04	0.03	0.03	0.03
2	2008	31.5228	0.1655	-0.0148	-0.1643	0.0125	0.04	0.03	0.03	0.03
2	2008	31.5233	0.1659	-0.007	-0.1651	0.014	0.04	0.03	0.03	0.03
2	2008	31.5239	0.1627	-0.0099	-0.1622	0.0059	0.04	0.03	0.03	0.03
2	2008	31.5245	0.1583	-0.0076	-0.1577	0.0104	0.04	0.03	0.03	0.03
2	2008	31.525	0.1599	-0.0074	-0.1596	0.0059	0.04	0.03	0.03	0.03
2	2008	31.5256	0.1593	-0.0031	-0.159	0.0072	0.04	0.03	0.03	0.03
2	2008	31.5261	0.1694	-0.0103	-0.1687	0.0072	0.04	0.03	0.03	0.03
2	2008	31.5267	0.1632	-0.0065	-0.1629	0.0071	0.04	0.03	0.03	0.03
2	2008	31.5272	0.1624	-0.0036	-0.1622	0.0046	0.04	0.03	0.03	0.03
2	2008	31.5278	0.1603	-0.0023	-0.16	0.0092	0.04	0.03	0.03	0.03
2	2008	31.5284	0.1622	-0.004	-0.162	0.0037	0.04	0.03	0.03	0.03
2	2008	31.5289	0.1567	-0.0038	-0.1564	0.0072	0.04	0.03	0.03	0.03
2	2008	31.5295	0.1674	-0.007	-0.167	0.0083	0.04	0.03	0.03	0.03
2	2008	31.53	0.1669	-0.0028	-0.1666	0.0074	0.04	0.03	0.03	0.03
2	2008	31.5306	0.1689	-4E-4	-0.1685	0.0116	0.04	0.03	0.03	0.03
2	2008	31.5311	0.161	-0.0019	-0.1598	0.0192	0.04	0.03	0.03	0.03
2	2008	31.5317	0.1602	-0.0026	-0.159	0.0189	0.04	0.03	0.03	0.03
2	2008	31.5322	0.1542	-0.0027	-0.1534	0.0145	0.04	0.03	0.03	0.03
2	2008	31.5328	0.1627	-0.0025	-0.1621	0.0131	0.04	0.03	0.03	0.03
2	2008	31.5333	0.1569	-0.0033	-0.1566	0.0078	0.04	0.03	0.03	0.03
2	2008	31.5339	0.161	-0.0051	-0.1607	0.0071	0.04	0.03	0.03	0.03
2	2008	31.5345	0.1598	-0.0017	-0.1596	0.0061	0.04	0.03	0.03	0.03
2	2008	31.535	0.1605	0.0032	-0.1603	0.0068	0.04	0.03	0.03	0.03
2	2008	31.5356	0.1595	0.0021	-0.1594	-4E-4	0.04	0.03	0.03	0.03
2	2008	31.5361	0.1607	-0.0047	-0.1606	-0.0015	0.04	0.03	0.03	0.03
2	2008	31.5367	0.1571	-0.0045	-0.1569	0.0021	0.04	0.03	0.03	0.03
2	2008	31.5372	0.1619	-0.0043	-0.1618	-2E-4	0.04	0.03	0.03	0.03
2	2008	31.5378	0.1627	-0.0016	-0.1626	0.0041	0.04	0.03	0.03	0.03
2	2008	31.5384	0.1685	-5E-4	-0.1682	0.0083	0.04	0.03	0.03	0.03
2	2008	31.5389	0.1624	1E-4	-0.1621	0.0097	0.04	0.03	0.03	0.03
2	2008	31.5395	0.1596	1E-3	-0.1594	0.0064	0.04	0.03	0.03	0.03
2	2008	31.54	0.1548	0.0069	-0.1544	0.0058	0.04	0.03	0.03	0.03
2	2008	31.5406	0.1584	0.005	-0.1579	0.0109	0.04	0.03	0.03	0.03
2	2008	31.5411	0.1575	0.0091	-0.157	0.0064	0.04	0.03	0.03	0.03
2	2008	31.5417	0.1579	0.0066	-0.1574	0.0109	0.04	0.03	0.03	0.03
2	2008	31.5422	0.1565	0.0101	-0.156	0.0069	0.04	0.03	0.03	0.03
2	2008	31.5428	0.1594	0.0091	-0.1589	0.0083	0.04	0.03	0.03	0.03
2	2008	31.5434	0.1582	0.0117	-0.1574	0.0084	0.04	0.03	0.03	0.03
2	2008	31.5439	0.1581	0.0059	-0.1578	0.004	0.04	0.03	0.03	0.03
2	2008	31.5445	0.1648	0.006	-0.1647	-9E-4	0.04	0.03	0.03	0.03
2	2008	31.545	0.1613	8E-4	-0.1613	1E-4	0.04	0.03	0.03	0.03
2	2008	31.5456	0.1629	0.0012	-0.1629	0	0.04	0.03	0.03	0.03
2	2008	31.5461	0.1639	0.0037	-0.1636	-0.0041	0.04	0.03	0.03	0.03
2	2008	31.5467	0.1649	0.006	-0.1646	0.0049	0.04	0.03	0.03	0.03
2	2008	31.5472	0.1678	0.0074	-0.1676	-0.0038	0.04	0.03	0.03	0.03
2	2008	31.5478	0.1671	0.0102	-0.1668	0.0025	0.04	0.03	0.03	0.03
2	2008	31.5483	0.1706	0.0166	-0.1697	8E-4	0.04	0.03	0.03	0.03
2	2008	31.5489	0.1722	0.0114	-0.1718	-4E-4	0.04	0.03	0.03	0.03
2	2008	31.5495	0.1736	0.0097	-0.1732	-0.0024	0.04	0.03	0.03	0.03
2	2008	31.55	0.1738	0.011	-0.1734	-0.0044	0.04	0.03	0.03	0.03
2	2008	31.5506	0.1771	0.0104	-0.1767	-0.0035	0.04	0.03	0.03	0.03
2	2008	31.5511	0.1696	0.0103	-0.169	-0.0059	0.04	0.03	0.03	0.03
2	2008	31.5517	0.1776	0.01	-0.1769	-0.0117	0.04	0.03	0.03	0.03
2	2008	31.5522	0.1747	0.0123	-0.1739	-0.0113	0.04	0.03	0.03	0.03
2	2008	31.5528	0.1774	0.0176	-0.1761	-0.011	0.04	0.03	0.03	0.03
2	2008	31.5534	0.1758	0.0199	-0.1745	-0.0036	0.04	0.03	0.03	0.03
2	2008	31.5539	0.1757	0.0288	-0.1733	-0.0012	0.04	0.03	0.03	0.03
2	2008	31.5545	0.1778	0.0289	-0.1754	4E-4	0.04	0.03	0.03	0.03
2	2008	31.555	0.1807	0.0267	-0.1787	-0.0036	0.04	0.03	0.03	0.03
2	2008	31.5556	0.1791	0.0272	-0.1769	-0.0013	0.04	0.03	0.03	0.03
2	2008	31.5561	0.1779	0.0254	-0.1761	0.0036	0.04	0.03	0.03	0.03
2	2008	31.5567	0.1775	0.0195	-0.1764	0.0045	0.04	0.03	0.03	0.03
2	2008	31.5572	0.1832	0.0251	-0.1814	0.004	0.04	0.03	0.03	0.03
2	2008	31.5578	0.1859	0.0249	-0.1841	0.0053	0.04	0.03	0.03	0.03
2	2008	31.5583	0.1905	0.0225	-0.1891	0.0022	0.04	0.03	0.03	0.03
2	2008	31.5589	0.1809	0.0175	-0.1799	0.0041	0.04	0.03	0.03	0.03
2	2008	31.5595	0.1835	0.0169	-0.1826	-0.0021	0.04	0.03	0.03	0.03
2	2008	31.56	0.1791	0.0227	-0.1776	-0.0015	0.04	0.03	0.03	0.03
2	2008	31.5606	0.182	0.0257	-0.1801	0.0018	0.04	0.03	0.03	0.03
2	2008	31.5611	0.181	0.026	-0.1791	-0.0021	0.04	0.03	0.03	0.03
2	2008	31.5617	0.1824	0.0277	-0.1803	-0.0023	0.04	0.03	0.03	0.03
2	2008	31.5622	0.1804	0.0274	-0.1783	-3E-4	0.04	0.03	0.03	0.03
2	2008	31.5628	0.1804	0.0294	-0.178	-0.0018	0.04	0.03	0.03	0.03
2	2008	31.5634	0.1805	0.0272	-0.1784	0.0038	0.04	0.03	0.03	0.03
2	2008	31.5639	0.1818	0.0265	-0.1798	0.0031	0.04	0.03	0.03	0.03
2	2008	31.5645	0.1845	0.0232	-0.1828	0.0055	0.04	0.03	0.03	0.03
2	2008	31.565	0.1869	0.0221	-0.1855	0.0024	0.04	0.03	0.03	0.03
2	2008	31.5656	0.1717	0.0232	-0.1701	0.0016	0.04	0.03	0.03	0.03
2	2008	31.5661	0.1757	0.0249	-0.1738	-0.0036	0.04	0.03	0.03	0.03
2	2008	31.5667	0.1714	0.0243	-0.1697	-0.0024	0.04	0.03	0.03	0.03
2	2008	31.5672	0.1708	0.0253	-0.1689	0.0015	0.04	0.03	0.03	0.03
2	2008	31.5678	0.1721	0.022	-0.1706	0.0043	0.04	0.03	0.03	0.03
2	2008	31.5683	0.1726	0.0225	-0.1711	0.0028	0.04	0.03	0.03	0.03
2	2008	31.5689	0.1631	0.024	-0.1612	0.003	0.04	0.03	0.03	0.03
2	2008	31.5695	0.1638	0.0237	-0.1621	-0.0013	0.04	0.03	0.03	0.03
2	2008	31.57	0.1638	0.0223	-0.162	-0.0082	0.04	0.03	0.03	0.03
2	2008	31.5706	0.1697	0.0237	-0.1678	-0.0075	0.04	0.03	0.03	0.03
2	2008	31.5711	0.1719	0.0218	-0.1705	-0.0042	0.04	0.03	0.03	0.03
2	2008	31.5717	0.1744	0.0204	-0.173	-0.0038	0.04	0.03	0.03	0.03
2	2008	31.5722	0.1697	0.0166	-0.1688	0.0012	0.04	0.03	0.03	0.03
2	2008	31.5728	0.1787	0.0125	-0.178	-0.0062	0.04	0.03	0.03	0.03
2	2008	31.5734	0.1775	0.0155	-0.1768	0	0.04	0.03	0.03	0.03
2	2008	31.5739	0.1788	0.0183	-0.1778	0.0011	0.04	0.03	0.03	0.03
2	2008	31.5745	0.1736	0.0209	-0.1722	0.0048	0.04	0.03	0.03	0.03
2	2008	31.575	0.1728	0.0192	-0.1715	0.0069	0.04	0.03	0.03	0.03
2	2008	31.5756	0.1719	0.0213	-0.1704	0.007	0.04	0.03	0.03	0.03
2	2008	31.5761	0.1688	0.0159	-0.1677	0.0103	0.04	0.03	0.03	0.03
2	2008	31.5767	0.1688	0.0111	-0.1678	0.0131	0.04	0.03	0.03	0.03
2	2008	31.5772	0.1693	0.0116	-0.1685	0.0115	0.04	0.03	0.03	0.03
2	2008	31.5778	0.163	0.0142	-0.1616	0.0147	0.04	0.03	0.03	0.03
2	2008	31.5784	0.1702	0.0131	-0.1692	0.0124	0.04	0.03	0.03	0.03
2	2008	31.5789	0.1712	0.0142	-0.1703	0.0112	0.04	0.03	0.03	0.03
2	2008	31.5795	0.1586	0.0136	-0.158	0.0041	0.04	0.03	0.03	0.03
2	2008	31.58	0.1631	0.0095	-0.1621	0.0145	0.04	0.03	0.03	0.03
2	2008	31.5806	0.1674	0.0054	-0.1668	0.0131	0.04	0.03	0.03	0.03
2	2008	31.5811	0.1626	0.0148	-0.1616	0.0093	0.04	0.03	0.03	0.03
2	2008	31.5817	0.1624	0.0097	-0.1615	0.0142	0.04	0.03	0.03	0.03
2	2008	31.5822	0.1638	0.0081	-0.1627	0.0162	0.04	0.03	0.03	0.03
2	2008	31.5828	0.1721	0.0064	-0.1713	0.014	0.04	0.03	0.03	0.03
2	2008	31.5833	0.1674	0.0022	-0.1669	0.0108	0.04	0.03	0.03	0.03
2	2008	31.5839	0.1684	0.0014	-0.1679	0.0126	0.04	0.03	0.03	0.03
2	2008	31.5845	0.167	0.0017	-0.1662	0.016	0.04	0.03	0.03	0.03
2	2008	31.585	0.164	9E-4	-0.1636	0.0113	0.04	0.03	0.03	0.03
2	2008	31.5856	0.1658	0.0025	-0.1651	0.0139	0.04	0.03	0.03	0.03
2	2008	31.5861	0.1636	0.003	-0.1628	0.0146	0.04	0.03	0.03	0.03
2	2008	31.5867	0.1585	0.0043	-0.158	0.0118	0.04	0.03	0.03	0.03
2	2008	31.5872	0.1568	-4E-4	-0.1567	0.0024	0.04	0.03	0.03	0.03
2	2008	31.5878	0.1616	0.0021	-0.1614	0.0074	0.04	0.03	0.03	0.03
2	2008	31.5884	0.1638	8E-4	-0.1634	0.0111	0.04	0.03	0.03	0.03
2	2008	31.5889	0.1612	0.0024	-0.1606	0.0136	0.04	0.03	0.03	0.03
2	2008	31.5895	0.1577	0.0049	-0.1573	0.0077	0.04	0.03	0.03	0.03
2	2008	31.59	0.1558	0.0056	-0.155	0.0141	0.04	0.03	0.03	0.03
2	2008	31.5906	0.1494	-8E-4	-0.149	0.0107	0.04	0.03	0.03	0.03
2	2008	31.5911	0.1482	5E-4	-0.1472	0.0171	0.04	0.03	0.03	0.03
2	2008	31.5917	0.1542	0.0032	-0.1519	0.0264	0.04	0.03	0.03	0.03
2	2008	31.5922	0.1622	0.0052	-0.1589	0.0323	0.04	0.03	0.03	0.03
2	2008	31.5928	0.1669	-0.0024	-0.1648	0.0266	0.04	0.03	0.03	0.03
2	2008	31.5933	0.1655	-0.0019	-0.1629	0.029	0.04	0.03	0.03	0.03
2	2008	31.5939	0.1685	-0.0026	-0.1665	0.0255	0.04	0.03	0.03	0.03
2	2008	31.5945	0.1671	-0.0029	-0.1647	0.0281	0.04	0.03	0.03	0.03
2	2008	31.595	0.1636	-0.0018	-0.1618	0.0238	0.04	0.03	0.03	0.03
2	2008	31.5956	0.1601	-9E-4	-0.1589	0.0196	0.04	0.03	0.03	0.03
2	2008	31.5961	0.1651	-5E-4	-0.1642	0.0174	0.04	0.03	0.03	0.03
2	2008	31.5967	0.1547	-0.0073	-0.1533	0.0191	0.04	0.03	0.03	0.03
2	2008	31.5972	0.167	-0.0112	-0.165	0.0226	0.04	0.03	0.03	0.03
2	2008	31.5978	0.1634	-0.0134	-0.1612	0.0227	0.04	0.03	0.03	0.03
2	2008	31.5984	0.166	-0.0137	-0.1632	0.0264	0.04	0.03	0.03	0.03
2	2008	31.5989	0.1633	-0.0076	-0.1609	0.0265	0.04	0.03	0.03	0.03
2	2008	31.5995	0.1706	-0.0076	-0.1675	0.0316	0.04	0.03	0.03	0.03
2	2008	31.6	0.1688	-0.0022	-0.1659	0.0307	0.04	0.03	0.03	0.03
2	2008	31.6006	0.1774	-3E-4	-0.1753	0.0273	0.04	0.03	0.03	0.03
2	2008	31.6011	0.1709	-0.0042	-0.1685	0.0278	0.04	0.03	0.03	0.03
2	2008	31.6017	0.1746	-0.0032	-0.172	0.0294	0.04	0.03	0.03	0.03
2	2008	31.6022	0.1729	-0.0018	-0.1699	0.0315	0.04	0.03	0.03	0.03
2	2008	31.6028	0.1689	-0.0058	-0.1658	0.0315	0.04	0.03	0.03	0.03
2	2008	31.6033	0.1604	-0.0013	-0.1581	0.0268	0.04	0.03	0.03	0.03
2	2008	31.6039	0.1714	0.0021	-0.1687	0.0295	0.04	0.03	0.03	0.03
2	2008	31.6045	0.1667	0.0027	-0.1645	0.0258	0.04	0.03	0.03	0.03
2	2008	31.605	0.1712	0.0048	-0.1698	0.0205	0.04	0.03	0.03	0.03
2	2008	31.6056	0.166	0.0096	-0.1649	0.0159	0.04	0.03	0.03	0.03
