Voyager 2 48-sec averaged magnetic field data tab-delimited ascii files. 

The columns are:
1. SC   ID (Voyager 2)
2  year (2011)
3. DOY (Jan 1 = 1)
4. F1 (the magnetic field strength, the average of higher resolution field strengths, in nT)
5, 6, 7 BR, BT, BN (the magnetic field components in RTN coordinates, in nT)

The one sigma uncertainty is dBR ~= 0.03 nT and dBT ~= 0.03 nT. The uncertainty in dBN is larger, since we could not obtain this from a magrol; it could be between 0.02 nT and 0.1 nT. 

 SC	Yr		DOY	  F1		   Br		   Bt		   Bn
2	12	301.05618	0.06193	0.06186	-0.02903	-0.01603	-0.05223													
2	12	301.05673	0.068	0.06782	-0.03089	-0.01392	-0.05875													
2	12	301.05728	0.07154	0.07138	-0.03864	-0.01457	-0.05823													
2	12	301.05783	0.07461	0.07457	-0.0394	-0.02392	-0.05861													
2	12	301.05841	0.06983	0.06944	-0.0416	-0.0225	-0.05085													
2	12	301.05896	0.06796	0.06784	-0.04164	-0.02401	-0.04787													
2	12	301.05951	0.06916	0.06908	-0.04714	-0.02338	-0.04477													
2	12	301.06006	0.0664	0.06594	-0.04559	-0.03558	-0.03168													
2	12	301.06061	0.06684	0.06673	-0.04148	-0.03242	-0.04101													
2	12	301.06119	0.06756	0.0675	-0.04306	-0.03464	-0.03876													
2	12	301.06174	0.06839	0.06803	-0.03706	-0.02933	-0.04893													
2	12	301.06229	0.07717	0.07707	-0.04418	-0.0357	-0.05209													
2	12	301.06284	0.07581	0.0753	-0.04736	-0.03307	-0.0483													
2	12	301.06342	0.07399	0.07383	-0.03796	-0.03687	-0.05148													
2	12	301.06396	0.06967	0.06936	-0.03826	-0.02121	-0.05382													
2	12	301.06451	0.07441	0.07417	-0.03814	-0.02452	-0.0587													
2	12	301.06506	0.06826	0.0676	-0.03892	-0.02103	-0.05112													
2	12	301.06561	0.06705	0.06691	-0.04659	-0.01546	-0.04546													
2	12	301.06619	0.06464	0.06462	-0.04904	-0.00995	-0.0409													
2	12	301.06674	0.06658	0.06636	-0.04414	-0.01351	-0.04767													
2	12	301.06729	0.06343	0.06333	-0.04348	-0.01805	-0.04236													
2	12	301.06784	0.06556	0.06547	-0.04707	-0.02395	-0.03868													
2	12	301.06839	0.05198	0.05159	-0.03593	-0.01764	-0.03255													
2	12	301.06897	0.05235	0.05203	-0.02968	-0.02679	-0.0333													
2	12	301.06952	0.05013	0.04997	-0.02942	-0.02066	-0.0347													
2	12	301.07007	0.06348	0.06334	-0.03867	-0.02476	-0.04363													
2	12	301.07062	0.06651	0.0664	-0.04082	-0.02474	-0.04616													
2	12	301.07117	0.07383	0.07365	-0.0442	-0.02264	-0.05439													
2	12	301.07175	0.07205	0.07189	-0.04311	-0.0216	-0.05332													
2	12	301.0723	0.07218	0.07215	-0.0406	-0.02151	-0.05563													
2	12	301.07285	0.07461	0.07447	-0.0424	-0.01996	-0.05787													
2	12	301.07339	0.07549	0.07531	-0.04652	-0.01817	-0.05636													
2	12	301.07394	0.07351	0.07341	-0.04892	-0.01828	-0.0516													
2	12	301.07452	0.07575	0.07558	-0.04907	-0.01665	-0.05502													
2	12	301.07507	0.06696	0.06653	-0.04426	-0.02259	-0.04424													
2	12	301.07562	0.0767	0.0765	-0.04491	-0.01715	-0.05952													
2	12	301.07617	0.07267	0.07251	-0.04909	-0.01956	-0.04966													
2	12	301.07672	0.07449	0.07421	-0.04575	-0.01907	-0.05523													
2	12	301.0773	0.07239	0.07223	-0.04367	-0.01912	-0.05427													
2	12	301.07785	0.07127	0.07101	-0.04667	-0.01855	-0.05021													
2	12	301.0784	0.06908	0.06901	-0.04245	-0.02234	-0.04961													
2	12	301.07895	0.06763	0.06744	-0.04594	-0.02092	-0.04472													
2	12	301.0795	0.06596	0.06583	-0.04747	-0.0194	-0.04127													
2	12	301.08008	0.07122	0.07101	-0.04346	-0.02816	-0.04858													
2	12	301.08063	0.07102	0.07075	-0.04077	-0.01751	-0.0551													
2	12	301.08118	0.07309	0.07292	-0.041	-0.02287	-0.0558													
2	12	301.08173	0.0663	0.0659	-0.04707	-0.01673	-0.04298													
2	12	301.08228	0.06656	0.06641	-0.04891	-0.00932	-0.04394													
2	12	301.08286	0.07028	0.07016	-0.04385	-0.01019	-0.05381													
2	12	301.0834	0.06999	0.06994	-0.04212	-0.0166	-0.05331													
2	12	301.08395	0.06937	0.06929	-0.04058	-0.02059	-0.05225													
2	12	301.0845	0.07044	0.07037	-0.04038	-0.02191	-0.05329													
2	12	301.08505	0.06882	0.06868	-0.04394	-0.01529	-0.05052													
2	12	301.08563	0.07042	0.07013	-0.04469	-0.01515	-0.05189													
2	12	301.08618	0.06771	0.06751	-0.04511	-0.0167	-0.04737													
2	12	301.08673	0.06605	0.06588	-0.04069	-0.01915	-0.04814													
2	12	301.08728	0.06509	0.065	-0.03885	-0.01508	-0.04988													
2	12	301.08786	0.06699	0.06687	-0.04363	-0.0172	-0.04767													
2	12	301.08841	0.06384	0.06377	-0.04237	-0.01246	-0.04601													
2	12	301.08896	0.06573	0.06566	-0.03863	-0.01581	-0.05069													
2	12	301.08951	0.06303	0.06274	-0.03832	-0.01358	-0.04778													
2	12	301.09006	0.06712	0.06703	-0.03958	-0.01757	-0.05117													
2	12	301.09064	0.06567	0.06554	-0.04039	-0.01357	-0.0498													
2	12	301.09119	0.06722	0.06704	-0.03926	-0.01449	-0.05238													
2	12	301.09174	0.06871	0.06856	-0.03829	-0.00936	-0.05609													
2	12	301.09229	0.0663	0.06618	-0.04138	-0.01654	-0.04893													
2	12	301.09283	0.06711	0.06695	-0.04245	-0.01852	-0.04835													
2	12	301.09341	0.07401	0.07381	-0.04459	-0.02983	-0.05069													
2	12	301.09396	0.07109	0.071	-0.04677	-0.02805	-0.04546													
2	12	301.09451	0.07379	0.07365	-0.04541	-0.03039	-0.04939													
2	12	301.09506	0.0711	0.07101	-0.04692	-0.02824	-0.04521													
2	12	301.09561	0.07079	0.07065	-0.04467	-0.02875	-0.04657													
2	12	301.09619	0.07199	0.07194	-0.04571	-0.02682	-0.04866													
2	12	301.09674	0.07811	0.07799	-0.04685	-0.03184	-0.05361													
2	12	301.90506	0.08445	0.08431	-0.07869	-0.00398	0.03001													
2	12	301.90619	0.087	0.08694	-0.08032	0.00237	0.03318													
2	12	301.90674	0.0871	0.087	-0.08012	-0.00184	0.03386													
2	12	301.90729	0.08345	0.08331	-0.07752	0.00376	0.03029													
2	12	301.90784	0.08491	0.08485	-0.08126	-0.00169	0.02437													
2	12	301.90839	0.08524	0.08515	-0.08055	0.00516	0.02714													
2	12	301.90897	0.08889	0.08873	-0.08356	0.0021	0.02978													
2	12	301.90952	0.0877	0.08743	-0.08281	0.01166	0.02552													
