# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2007	243.9553	0.0633	-0.011	-0.0586	-0.0203	0.04	0.03	0.03	0.03
2	2007	243.9558	0.0567	-0.016	-0.0492	-0.0232	0.04	0.03	0.03	0.03
2	2007	243.9564	0.062	-0.0114	-0.0568	-0.0215	0.04	0.03	0.03	0.03
2	2007	243.9569	0.0557	-0.0093	-0.0514	-0.0188	0.04	0.03	0.03	0.03
2	2007	243.9575	0.0671	-0.0106	-0.0613	-0.0248	0.04	0.03	0.03	0.03
2	2007	243.958	0.0665	-0.0158	-0.0597	-0.0236	0.04	0.03	0.03	0.03
2	2007	243.9586	0.0661	-0.0108	-0.0609	-0.0225	0.04	0.03	0.03	0.03
2	2007	243.9592	0.0704	-0.0079	-0.0666	-0.0211	0.04	0.03	0.03	0.03
2	2007	243.9597	0.0706	-0.0127	-0.0643	-0.0258	0.04	0.03	0.03	0.03
2	2007	243.9603	0.0706	-0.0103	-0.0661	-0.0223	0.04	0.03	0.03	0.03
2	2007	243.9608	0.0713	-0.0145	-0.0651	-0.0245	0.04	0.03	0.03	0.03
2	2007	243.9614	0.073	-0.0108	-0.0688	-0.0214	0.04	0.03	0.03	0.03
2	2007	243.9619	0.0742	-0.0099	-0.0704	-0.0203	0.04	0.03	0.03	0.03
2	2007	243.9625	0.0652	-0.0083	-0.0625	-0.0159	0.04	0.03	0.03	0.03
2	2007	243.963	0.0714	-0.0099	-0.0697	-0.0111	0.04	0.03	0.03	0.03
2	2007	243.9636	0.0701	-0.0096	-0.0682	-0.0128	0.04	0.03	0.03	0.03
2	2007	243.9642	0.0668	-0.0088	-0.0646	-0.0138	0.04	0.03	0.03	0.03
2	2007	243.9647	0.0609	-0.0046	-0.0584	-0.016	0.04	0.03	0.03	0.03
2	2007	243.9653	0.0589	-0.0089	-0.0574	-0.0091	0.04	0.03	0.03	0.03
2	2007	243.9658	0.061	-0.0086	-0.0597	-0.0068	0.04	0.03	0.03	0.03
2	2007	243.9664	0.0605	-0.0073	-0.0587	-0.0123	0.04	0.03	0.03	0.03
2	2007	243.9669	0.056	-0.0077	-0.055	-0.0058	0.04	0.03	0.03	0.03
2	2007	243.9675	0.059	-0.0054	-0.057	-0.0136	0.04	0.03	0.03	0.03
2	2007	243.968	0.0635	-0.0071	-0.0625	-0.0083	0.04	0.03	0.03	0.03
2	2007	243.9686	0.0574	-0.0075	-0.056	-0.0093	0.04	0.03	0.03	0.03
2	2007	243.9692	0.0507	-0.0045	-0.0497	-0.0081	0.04	0.03	0.03	0.03
2	2007	243.9697	0.0532	-0.0055	-0.0509	-0.0141	0.04	0.03	0.03	0.03
2	2007	243.9703	0.0554	-0.008	-0.0539	-0.009	0.04	0.03	0.03	0.03
2	2007	243.9708	0.0574	-0.009	-0.0551	-0.0126	0.04	0.03	0.03	0.03
2	2007	243.9714	0.0494	-0.0088	-0.0482	-0.0039	0.04	0.03	0.03	0.03
2	2007	243.9719	0.0502	-0.0057	-0.0494	-0.005	0.04	0.03	0.03	0.03
2	2007	243.9725	0.0487	-0.0075	-0.0479	-0.002	0.04	0.03	0.03	0.03
2	2007	243.9731	0.05	-0.0057	-0.0487	-0.0091	0.04	0.03	0.03	0.03
2	2007	243.9736	0.0565	-0.0067	-0.0548	-0.0117	0.04	0.03	0.03	0.03
2	2007	243.9742	0.0558	-0.0078	-0.0535	-0.0125	0.04	0.03	0.03	0.03
2	2007	243.9747	0.0543	-0.0059	-0.0501	-0.0195	0.04	0.03	0.03	0.03
2	2007	243.9753	0.0568	-0.0083	-0.0526	-0.0185	0.04	0.03	0.03	0.03
2	2007	243.9758	0.0542	-0.0047	-0.0507	-0.0177	0.04	0.03	0.03	0.03
2	2007	243.9764	0.0588	-0.0052	-0.0537	-0.0231	0.04	0.03	0.03	0.03
2	2007	243.9769	0.0584	-0.0037	-0.0548	-0.0195	0.04	0.03	0.03	0.03
2	2007	243.9775	0.0554	-0.0073	-0.0511	-0.0193	0.04	0.03	0.03	0.03
2	2007	243.978	0.0508	-0.005	-0.0425	-0.0271	0.04	0.03	0.03	0.03
2	2007	243.9786	0.0491	-0.008	-0.0429	-0.0221	0.04	0.03	0.03	0.03
2	2007	243.9792	0.0442	-0.0055	-0.0388	-0.02	0.04	0.03	0.03	0.03
2	2007	243.9797	0.0479	-0.0058	-0.0453	-0.0139	0.04	0.03	0.03	0.03
2	2007	243.9803	0.0458	-0.0037	-0.0428	-0.0156	0.04	0.03	0.03	0.03
2	2007	243.9808	0.0538	-0.0097	-0.0488	-0.0197	0.04	0.03	0.03	0.03
2	2007	243.9814	0.0478	-0.0066	-0.0436	-0.018	0.04	0.03	0.03	0.03
2	2007	243.9819	0.0515	-0.0143	-0.0482	-0.0105	0.04	0.03	0.03	0.03
2	2007	243.9825	0.0518	-0.0109	-0.049	-0.012	0.04	0.03	0.03	0.03
2	2007	243.983	0.0594	-0.0146	-0.0556	-0.0136	0.04	0.03	0.03	0.03
2	2007	243.9836	0.0579	-0.0104	-0.0535	-0.0185	0.04	0.03	0.03	0.03
2	2007	243.9842	0.0616	-0.0087	-0.0578	-0.0189	0.04	0.03	0.03	0.03
2	2007	243.9847	0.0607	-0.0101	-0.0564	-0.02	0.04	0.03	0.03	0.03
2	2007	243.9853	0.0581	-0.0103	-0.0533	-0.0201	0.04	0.03	0.03	0.03
2	2007	243.9858	0.0593	-0.0148	-0.0544	-0.018	0.04	0.03	0.03	0.03
2	2007	243.9864	0.0584	-0.0094	-0.0517	-0.0251	0.04	0.03	0.03	0.03
2	2007	243.9869	0.0551	-0.0055	-0.0466	-0.0282	0.04	0.03	0.03	0.03
2	2007	243.9875	0.0519	-0.0072	-0.0443	-0.0254	0.04	0.03	0.03	0.03
2	2007	243.9881	0.0396	-0.0099	-0.034	-0.0162	0.04	0.03	0.03	0.03
2	2007	243.9886	0.0487	-0.0059	-0.0448	-0.0174	0.04	0.03	0.03	0.03
2	2007	243.9892	0.0479	-0.007	-0.0442	-0.0155	0.04	0.03	0.03	0.03
2	2007	243.9897	0.0499	-0.0035	-0.044	-0.0223	0.04	0.03	0.03	0.03
2	2007	243.9903	0.0543	-0.0089	-0.0522	-0.0112	0.04	0.03	0.03	0.03
2	2007	243.9908	0.0538	-0.0085	-0.0515	-0.0129	0.04	0.03	0.03	0.03
2	2007	243.9914	0.0493	-0.0059	-0.046	-0.0161	0.04	0.03	0.03	0.03
2	2007	243.9919	0.0577	-0.0101	-0.0559	-0.0092	0.04	0.03	0.03	0.03
2	2007	243.9925	0.0522	-0.0066	-0.0486	-0.0169	0.04	0.03	0.03	0.03
2	2007	243.993	0.0584	-0.0111	-0.0557	-0.0129	0.04	0.03	0.03	0.03
2	2007	243.9936	0.0585	-0.0102	-0.0554	-0.0153	0.04	0.03	0.03	0.03
2	2007	243.9942	0.0575	-0.009	-0.0535	-0.0185	0.04	0.03	0.03	0.03
2	2007	243.9947	0.0624	-0.013	-0.0584	-0.0172	0.04	0.03	0.03	0.03
2	2007	243.9953	0.0703	-0.0086	-0.0671	-0.0187	0.04	0.03	0.03	0.03
2	2007	243.9958	0.0706	-0.0093	-0.0671	-0.0193	0.04	0.03	0.03	0.03
2	2007	243.9964	0.0784	-0.0062	-0.0754	-0.0203	0.04	0.03	0.03	0.03
2	2007	243.9969	0.0916	-0.0111	-0.0885	-0.0199	0.04	0.03	0.03	0.03
2	2007	243.9975	0.0906	-0.0053	-0.0882	-0.0192	0.04	0.03	0.03	0.03
2	2007	243.998	0.0917	-0.0101	-0.0904	-0.0111	0.04	0.03	0.03	0.03
2	2007	243.9986	0.0884	-0.0103	-0.0863	-0.0149	0.04	0.03	0.03	0.03
2	2007	243.9992	0.0858	-0.0119	-0.0825	-0.0197	0.04	0.03	0.03	0.03
2	2007	243.9997	0.088	-0.0123	-0.0829	-0.0263	0.04	0.03	0.03	0.03
2	2007	244.0003	0.0854	-0.0161	-0.0809	-0.0215	0.04	0.03	0.03	0.03
2	2007	244.0008	0.0859	-0.0057	-0.0818	-0.0251	0.04	0.03	0.03	0.03
2	2007	244.0014	0.0947	-0.0106	-0.0931	-0.0131	0.04	0.03	0.03	0.03
2	2007	244.0019	0.0939	-0.0107	-0.0924	-0.0127	0.04	0.03	0.03	0.03
2	2007	244.0025	0.0809	-0.0079	-0.0793	-0.0122	0.04	0.03	0.03	0.03
2	2007	244.0031	0.0805	-0.0037	-0.0784	-0.0162	0.04	0.03	0.03	0.03
2	2007	244.0036	0.078	3E-4	-0.0755	-0.0198	0.04	0.03	0.03	0.03
2	2007	244.0042	0.0788	-9E-4	-0.0768	-0.0176	0.04	0.03	0.03	0.03
2	2007	244.0047	0.0788	-0.0015	-0.0761	-0.0202	0.04	0.03	0.03	0.03
2	2007	244.0053	0.0844	1E-3	-0.0813	-0.0227	0.04	0.03	0.03	0.03
2	2007	244.0058	0.0922	0.002	-0.0893	-0.0215	0.04	0.03	0.03	0.03
2	2007	244.0064	0.0974	0.0024	-0.094	-0.0239	0.04	0.03	0.03	0.03
2	2007	244.0069	0.1066	-0.023	-0.0989	-0.03	0.04	0.03	0.03	0.03
2	2007	244.0075	0.1694	-0.0304	-0.1552	-0.058	0.04	0.03	0.03	0.03
2	2007	244.008	0.2215	-0.0146	-0.217	-0.0381	0.04	0.03	0.03	0.03
2	2007	244.0086	0.2559	0.0063	-0.2525	-0.0393	0.04	0.03	0.03	0.03
2	2007	244.0092	0.2278	-2E-4	-0.226	-0.0254	0.04	0.03	0.03	0.03
2	2007	244.0097	0.2095	0.011	-0.2067	-0.0308	0.04	0.03	0.03	0.03
2	2007	244.0103	0.1919	-0.004	-0.185	-0.0491	0.04	0.03	0.03	0.03
2	2007	244.0108	0.2016	-0.024	-0.1825	-0.0809	0.04	0.03	0.03	0.03
2	2007	244.0114	0.1794	-0.0408	-0.1651	-0.0536	0.04	0.03	0.03	0.03
2	2007	244.0119	0.1901	-0.0281	-0.1801	-0.0513	0.04	0.03	0.03	0.03
2	2007	244.0125	0.1985	-0.0284	-0.1872	-0.0595	0.04	0.03	0.03	0.03
2	2007	244.013	0.2014	-0.0314	-0.1883	-0.0642	0.04	0.03	0.03	0.03
2	2007	244.0136	0.1867	-0.0216	-0.1803	-0.0401	0.04	0.03	0.03	0.03
2	2007	244.0142	0.1815	-0.0207	-0.1799	-0.0086	0.04	0.03	0.03	0.03
2	2007	244.0147	0.1791	0.0016	-0.1786	-0.0087	0.04	0.03	0.03	0.03
2	2007	244.0153	0.1767	0.0083	-0.1731	-0.0325	0.04	0.03	0.03	0.03
2	2007	244.0158	0.1661	0.0122	-0.1601	-0.0402	0.04	0.03	0.03	0.03
2	2007	244.0164	0.1671	-0.0182	-0.1534	-0.0597	0.04	0.03	0.03	0.03
2	2007	244.0169	0.1647	-0.0378	-0.1525	-0.0478	0.04	0.03	0.03	0.03
2	2007	244.0175	0.1694	-0.0061	-0.1641	-0.0396	0.04	0.03	0.03	0.03
2	2007	244.0181	0.1647	0.0166	-0.1629	-0.0148	0.04	0.03	0.03	0.03
2	2007	244.0186	0.1599	0.0251	-0.1576	-0.0069	0.04	0.03	0.03	0.03
2	2007	244.0191	0.1412	0.0294	-0.1364	-0.0165	0.04	0.03	0.03	0.03
2	2007	244.0197	0.1371	0.0133	-0.1292	-0.0423	0.04	0.03	0.03	0.03
2	2007	244.0203	0.104	-0.0342	-0.0898	-0.0352	0.04	0.03	0.03	0.03
2	2007	244.0208	0.0966	-0.0486	-0.0805	-0.0192	0.04	0.03	0.03	0.03
2	2007	244.0214	0.0921	-0.0461	-0.0774	-0.0161	0.04	0.03	0.03	0.03
2	2007	244.0219	0.1097	-0.0452	-0.0931	-0.035	0.04	0.03	0.03	0.03
2	2007	244.0225	0.1188	-0.0344	-0.1101	-0.0271	0.04	0.03	0.03	0.03
2	2007	244.023	0.114	-0.0271	-0.1098	-0.0117	0.04	0.03	0.03	0.03
2	2007	244.0236	0.1217	-0.025	-0.1187	-0.0086	0.04	0.03	0.03	0.03
2	2007	244.0242	0.1427	-0.0302	-0.1388	-0.0137	0.04	0.03	0.03	0.03
2	2007	244.0247	0.1678	-0.0338	-0.1602	-0.0346	0.04	0.03	0.03	0.03
2	2007	244.0253	0.1676	-0.0173	-0.1588	-0.0502	0.04	0.03	0.03	0.03
2	2007	244.0258	0.1393	-0.0165	-0.1357	-0.0252	0.04	0.03	0.03	0.03
2	2007	244.0264	0.1477	-0.047	-0.1388	-0.0183	0.04	0.03	0.03	0.03
2	2007	244.0269	0.1471	-0.0414	-0.1409	-0.0062	0.04	0.03	0.03	0.03
2	2007	244.0275	0.1316	-0.0316	-0.1277	-0.0012	0.04	0.03	0.03	0.03
2	2007	244.028	0.1325	-0.0343	-0.1279	0.0017	0.04	0.03	0.03	0.03
2	2007	244.0286	0.1288	-0.0284	-0.1254	-0.0042	0.04	0.03	0.03	0.03
2	2007	244.0292	0.1219	-0.0206	-0.1199	-0.0056	0.04	0.03	0.03	0.03
2	2007	244.0297	0.1117	-0.0117	-0.1107	-0.0024	0.04	0.03	0.03	0.03
2	2007	244.0303	0.1092	-0.0375	-0.1006	-0.0118	0.04	0.03	0.03	0.03
2	2007	244.0308	0.1083	-0.0242	-0.1009	-0.03	0.04	0.03	0.03	0.03
2	2007	244.0314	0.1126	-0.0122	-0.11	-0.0201	0.04	0.03	0.03	0.03
2	2007	244.0319	0.1266	0.0059	-0.1238	-0.0247	0.04	0.03	0.03	0.03
2	2007	244.0325	0.1242	0.0127	-0.1216	-0.0214	0.04	0.03	0.03	0.03
2	2007	244.0331	0.1252	0.0123	-0.1206	-0.0306	0.04	0.03	0.03	0.03
2	2007	244.0336	0.1152	0.0086	-0.1127	-0.0212	0.04	0.03	0.03	0.03
2	2007	244.0341	0.1161	0.0081	-0.1133	-0.0235	0.04	0.03	0.03	0.03
2	2007	244.0347	0.1053	0.0183	-0.1025	-0.0141	0.04	0.03	0.03	0.03
2	2007	244.0353	0.1053	0.0087	-0.1048	-0.002	0.04	0.03	0.03	0.03
2	2007	244.0358	0.0927	-0.004	-0.0922	0.0071	0.04	0.03	0.03	0.03
2	2007	244.0364	0.1014	0.0037	-0.1007	0.0096	0.04	0.03	0.03	0.03
2	2007	244.0369	0.1026	0.0176	-0.1005	-0.0073	0.04	0.03	0.03	0.03
2	2007	244.0375	0.1181	0.0122	-0.1131	-0.0312	0.04	0.03	0.03	0.03
2	2007	244.038	0.1129	0.0072	-0.1086	-0.0296	0.04	0.03	0.03	0.03
2	2007	244.0386	0.1131	-0.0044	-0.1113	-0.0186	0.04	0.03	0.03	0.03
2	2007	244.0392	0.104	-0.0032	-0.1034	-0.0093	0.04	0.03	0.03	0.03
2	2007	244.0397	0.1159	0.0086	-0.1124	-0.0264	0.04	0.03	0.03	0.03
2	2007	244.0403	0.1189	0.0109	-0.1146	-0.0296	0.04	0.03	0.03	0.03
2	2007	244.0408	0.1259	0.0125	-0.1201	-0.035	0.04	0.03	0.03	0.03
2	2007	244.0414	0.1136	0.0021	-0.1075	-0.0363	0.04	0.03	0.03	0.03
2	2007	244.0419	0.1075	-0.0019	-0.0993	-0.0407	0.04	0.03	0.03	0.03
2	2007	244.0425	0.0857	-0.0122	-0.0775	-0.0338	0.04	0.03	0.03	0.03
2	2007	244.043	0.0943	-0.0091	-0.0908	-0.0231	0.04	0.03	0.03	0.03
2	2007	244.0436	0.0891	-0.0046	-0.0859	-0.0225	0.04	0.03	0.03	0.03
2	2007	244.0442	0.1024	-1E-4	-0.1006	-0.0189	0.04	0.03	0.03	0.03
2	2007	244.0447	0.1141	-0.0019	-0.1129	-0.0155	0.04	0.03	0.03	0.03
2	2007	244.0453	0.1177	-0.0065	-0.1154	-0.0219	0.04	0.03	0.03	0.03
2	2007	244.0458	0.1208	-0.0094	-0.1201	-0.0071	0.04	0.03	0.03	0.03
2	2007	244.0464	0.1187	-0.0126	-0.1174	-0.0106	0.04	0.03	0.03	0.03
2	2007	244.0469	0.1246	-0.0218	-0.1205	-0.0219	0.04	0.03	0.03	0.03
2	2007	244.0475	0.1349	-0.0155	-0.1312	-0.0268	0.04	0.03	0.03	0.03
2	2007	244.048	0.1205	-0.023	-0.1157	-0.0226	0.04	0.03	0.03	0.03
2	2007	244.0486	0.1191	-0.0328	-0.1143	3E-4	0.04	0.03	0.03	0.03
2	2007	244.0492	0.1113	-0.0127	-0.1103	0.0074	0.04	0.03	0.03	0.03
2	2007	244.0497	0.1027	-0.0176	-0.0999	-0.0132	0.04	0.03	0.03	0.03
2	2007	244.0503	0.1048	-0.0151	-0.1013	-0.0218	0.04	0.03	0.03	0.03
2	2007	244.0508	0.1063	-0.0046	-0.1017	-0.0302	0.04	0.03	0.03	0.03
2	2007	244.0514	0.1167	-3E-4	-0.1104	-0.0369	0.04	0.03	0.03	0.03
2	2007	244.0519	0.124	0.0018	-0.1181	-0.0369	0.04	0.03	0.03	0.03
2	2007	244.0525	0.1208	-0.0027	-0.1125	-0.0432	0.04	0.03	0.03	0.03
2	2007	244.053	0.1151	-0.0173	-0.1092	-0.0305	0.04	0.03	0.03	0.03
2	2007	244.0536	0.1128	-0.0253	-0.1076	-0.0223	0.04	0.03	0.03	0.03
2	2007	244.0542	0.1213	-0.019	-0.1182	-0.0161	0.04	0.03	0.03	0.03
2	2007	244.0547	0.1153	-0.0129	-0.1141	-0.0043	0.04	0.03	0.03	0.03
2	2007	244.0553	0.1047	-0.0072	-0.1043	0.0014	0.04	0.03	0.03	0.03
2	2007	244.0558	0.1108	0.0038	-0.1102	-0.0089	0.04	0.03	0.03	0.03
2	2007	244.0564	0.1046	0.0063	-0.1037	0.0036	0.04	0.03	0.03	0.03
2	2007	244.0569	0.1108	0.0055	-0.1055	-0.0298	0.04	0.03	0.03	0.03
2	2007	244.0575	0.1209	0.0347	-0.1074	-0.0432	0.04	0.03	0.03	0.03
2	2007	244.058	0.1184	0.0201	-0.1096	-0.0383	0.04	0.03	0.03	0.03
2	2007	244.0586	0.122	-0.0072	-0.1049	-0.0606	0.04	0.03	0.03	0.03
2	2007	244.0592	0.1089	-0.0148	-0.0878	-0.0615	0.04	0.03	0.03	0.03
2	2007	244.0597	0.1149	-0.0142	-0.1103	-0.0254	0.04	0.03	0.03	0.03
2	2007	244.0603	0.1316	-0.0098	-0.1309	-0.0082	0.04	0.03	0.03	0.03
2	2007	244.0608	0.1268	-0.0161	-0.1256	-0.0042	0.04	0.03	0.03	0.03
2	2007	244.0614	0.1358	-0.0305	-0.1323	-0.0011	0.04	0.03	0.03	0.03
2	2007	244.0619	0.1572	-0.0274	-0.1546	-0.0052	0.04	0.03	0.03	0.03
2	2007	244.0625	0.1584	-0.0198	-0.1564	-0.0142	0.04	0.03	0.03	0.03
2	2007	244.063	0.1629	-0.0238	-0.1583	-0.0295	0.04	0.03	0.03	0.03
2	2007	244.0636	0.1631	-0.0224	-0.1583	-0.0315	0.04	0.03	0.03	0.03
2	2007	244.0642	0.1594	-0.0273	-0.1543	-0.0286	0.04	0.03	0.03	0.03
2	2007	244.0647	0.1653	-0.0188	-0.1627	-0.0216	0.04	0.03	0.03	0.03
2	2007	244.0653	0.1752	-0.011	-0.1745	-0.0092	0.04	0.03	0.03	0.03
2	2007	244.0658	0.1688	-0.0066	-0.1685	-0.0046	0.04	0.03	0.03	0.03
2	2007	244.0664	0.1651	-0.0017	-0.1649	-0.0042	0.04	0.03	0.03	0.03
2	2007	244.0669	0.1623	-1E-3	-0.1621	-0.0062	0.04	0.03	0.03	0.03
2	2007	244.0675	0.1585	0.0024	-0.1579	-0.0129	0.04	0.03	0.03	0.03
2	2007	244.068	0.1511	-0.0024	-0.1508	-0.0089	0.04	0.03	0.03	0.03
2	2007	244.0686	0.1455	-0.0012	-0.1447	-0.0156	0.04	0.03	0.03	0.03
2	2007	244.0692	0.1391	-0.0084	-0.1382	-0.0121	0.04	0.03	0.03	0.03
2	2007	244.0697	0.1338	-0.0071	-0.133	-0.0126	0.04	0.03	0.03	0.03
2	2007	244.0703	0.1218	-0.0117	-0.1212	-0.0024	0.04	0.03	0.03	0.03
2	2007	244.0708	0.1226	-0.0126	-0.1218	-1E-3	0.04	0.03	0.03	0.03
2	2007	244.0714	0.1203	-0.0087	-0.1199	-7E-4	0.04	0.03	0.03	0.03
2	2007	244.0719	0.1319	-0.0131	-0.1312	0.0028	0.04	0.03	0.03	0.03
2	2007	244.0725	0.1305	-0.0178	-0.1291	0.0054	0.04	0.03	0.03	0.03
2	2007	244.073	0.1272	-0.0174	-0.1258	0.0037	0.04	0.03	0.03	0.03
2	2007	244.0736	0.121	-0.0181	-0.1194	0.0036	0.04	0.03	0.03	0.03
2	2007	244.0742	0.1281	-0.0178	-0.1265	0.0094	0.04	0.03	0.03	0.03
2	2007	244.0747	0.1291	-0.0142	-0.1281	0.0034	0.04	0.03	0.03	0.03
2	2007	244.0753	0.1226	-0.0154	-0.1213	0.0072	0.04	0.03	0.03	0.03
2	2007	244.0758	0.1186	-0.017	-0.1171	0.0056	0.04	0.03	0.03	0.03
2	2007	244.0764	0.1303	-0.017	-0.1288	0.0089	0.04	0.03	0.03	0.03
2	2007	244.0769	0.1299	-0.0091	-0.1291	0.0099	0.04	0.03	0.03	0.03
2	2007	244.0775	0.1316	-0.0101	-0.131	0.0075	0.04	0.03	0.03	0.03
2	2007	244.078	0.13	0.0037	-0.1298	0.0049	0.04	0.03	0.03	0.03
2	2007	244.0786	0.13	-0.0045	-0.1298	-0.0016	0.04	0.03	0.03	0.03
2	2007	244.0792	0.115	-0.0042	-0.114	-0.0136	0.04	0.03	0.03	0.03
2	2007	244.0797	0.11	0.0049	-0.1087	-0.016	0.04	0.03	0.03	0.03
2	2007	244.0803	0.096	0.0019	-0.0945	-0.0142	0.04	0.03	0.03	0.03
2	2007	244.0808	0.0936	0	-0.0922	-0.014	0.04	0.03	0.03	0.03
2	2007	244.0814	0.0859	-0.0061	-0.0856	-0.0029	0.04	0.03	0.03	0.03
2	2007	244.0819	0.0938	0.0019	-0.0936	-0.0037	0.04	0.03	0.03	0.03
2	2007	244.0825	0.0821	-0.006	-0.0816	-0.0019	0.04	0.03	0.03	0.03
2	2007	244.083	0.0785	0.0066	-0.0777	-0.0084	0.04	0.03	0.03	0.03
2	2007	244.0836	0.0793	0.0052	-0.0786	0.0034	0.04	0.03	0.03	0.03
2	2007	244.0842	0.08	1E-4	-0.0792	0.0071	0.04	0.03	0.03	0.03
2	2007	244.0847	0.0763	0.0044	-0.0759	0.0034	0.04	0.03	0.03	0.03
2	2007	244.0853	0.0825	0.011	-0.081	0.0046	0.04	0.03	0.03	0.03
2	2007	244.0858	0.0863	-0.003	-0.0857	0.0064	0.04	0.03	0.03	0.03
2	2007	244.0864	0.084	-0.0119	-0.0825	0.0088	0.04	0.03	0.03	0.03
2	2007	244.0869	0.0883	-0.0038	-0.0859	0.0189	0.04	0.03	0.03	0.03
2	2007	244.0875	0.0991	0.0095	-0.0959	0.0229	0.04	0.03	0.03	0.03
2	2007	244.088	0.1001	0.0033	-0.0983	0.0179	0.04	0.03	0.03	0.03
2	2007	244.0886	0.1046	0.0184	-0.1019	0.0134	0.04	0.03	0.03	0.03
2	2007	244.0892	0.0928	0.0092	-0.0908	0.0163	0.04	0.03	0.03	0.03
2	2007	244.0897	0.0952	0.0097	-0.0943	0.0072	0.04	0.03	0.03	0.03
2	2007	244.0903	0.1032	0.0142	-0.1019	0.0036	0.04	0.03	0.03	0.03
2	2007	244.0908	0.1003	0.0091	-0.0995	0.0016	0.04	0.03	0.03	0.03
2	2007	244.0914	0.1091	0.0041	-0.1089	0.0029	0.04	0.03	0.03	0.03
2	2007	244.0919	0.1132	0.0084	-0.1128	-0.0011	0.04	0.03	0.03	0.03
2	2007	244.0925	0.1158	0.0091	-0.1152	0.0044	0.04	0.03	0.03	0.03
2	2007	244.093	0.1178	0.005	-0.1171	0.0111	0.04	0.03	0.03	0.03
2	2007	244.0936	0.1157	-0.0032	-0.1146	0.0154	0.04	0.03	0.03	0.03
2	2007	244.0942	0.1123	0.0197	-0.1099	-0.0016	0.04	0.03	0.03	0.03
2	2007	244.0947	0.1118	0.0249	-0.1087	-0.0055	0.04	0.03	0.03	0.03
2	2007	244.0953	0.1201	0.0226	-0.1164	-0.0186	0.04	0.03	0.03	0.03
2	2007	244.0958	0.1128	0.0168	-0.1089	-0.0236	0.04	0.03	0.03	0.03
2	2007	244.0964	0.1249	0.0087	-0.1207	-0.0306	0.04	0.03	0.03	0.03
2	2007	244.0969	0.1179	-0.0129	-0.1157	-0.018	0.04	0.03	0.03	0.03
2	2007	244.0975	0.1089	-0.016	-0.1074	0.002	0.04	0.03	0.03	0.03
2	2007	244.098	0.1051	-0.0045	-0.1042	0.0108	0.04	0.03	0.03	0.03
2	2007	244.0986	0.1002	0.0115	-0.0977	0.0178	0.04	0.03	0.03	0.03
2	2007	244.0992	0.1132	0.0243	-0.1091	0.017	0.04	0.03	0.03	0.03
2	2007	244.0997	0.1165	0.0254	-0.1134	6E-4	0.04	0.03	0.03	0.03
2	2007	244.1003	0.1175	0.0298	-0.1132	-0.0077	0.04	0.03	0.03	0.03
2	2007	244.1008	0.1089	0.0146	-0.106	-0.0184	0.04	0.03	0.03	0.03
2	2007	244.1014	0.105	0.0103	-0.1025	-0.0193	0.04	0.03	0.03	0.03
2	2007	244.1019	0.1118	0.0034	-0.1081	-0.028	0.04	0.03	0.03	0.03
2	2007	244.1025	0.1217	-0.0054	-0.1182	-0.0275	0.04	0.03	0.03	0.03
2	2007	244.103	0.1184	-0.014	-0.115	-0.024	0.04	0.03	0.03	0.03
2	2007	244.1036	0.1366	0.0048	-0.1345	-0.021	0.04	0.03	0.03	0.03
