# The average magnetic field strength produced by the spacecraft at the
# location of the outboard magnetometer of the dual magnetometers system 
# on V1 and V2 is about 0.1 - 0.2 nT, comparable to the most probable magnetic 
# field strength in the inner heliosheath and significantly larger than the most 
# probable magnetic field strength in the distant supersonic solar wind. 
# The spacecraft magnetic field is a complex, time-dependent signal that must
# be removed from the measured magnetic field signal in order to derive the 
# ambient magnetic fields of the solar wind and heliosheath. Corrections must 
# also be made for spurious magnetic signals and noise associated with the 
# telemetry system, ground tracking systems, and other factors. Extracting the 
# signal describing the solar wind and heliosheath from the many sources of 
# uncertainty is a complex and partly subjective process that requires 
# understanding of the instrument and judgment based on experience in dealing 
# with the ever-changing extraneous signals.  For the V2 MAG data the 1-sigma 
# uncertainty in the 48 sec averages for each of the components of the magnetic 
# field  BR, BT, and BN is typically +/- 0.03 nT; the uncertainty in magnitude f1 is 
# typically +/- 0.04 nT. F1, BR, BT, and BN can differ from one another and they 
# may vary with time, but there is no practical way to determine these uncertainties 
# more precisely at present.
#
# References 
#
# Daniel B. Berdichevsky, Voyager Mission, Detailed processing of weak magnetic 
# fields; I - Constraints to the uncertainties of the calibrated magnetic field signal 
# in the Voyager missions , 2009; 
# http://vgrmag.gsfc.nasa.gov/Berdichevsky-VOY_sensor_opu090518.pdf
#
# Behannon, K.W., M.H. Acuña, L.F. Burlaga, R.P. Lepping, N.F. Ness, and 
# F.M. Neubauer, Magnetic-Field Experiment for Voyager-1 and Voyager-2, 
# Space Science Reviews, 21 (3), 235-257, 1977. 
#
# Burlaga, L.F., Merged interaction regions and large-scale magnetic field 
# fluctuations during 1991 - Voyager-2 observations, J. Geophys. Res., 99 (A10), 
# 19341-19350, 1994. 
#
# Burlaga, L.F., N.F. Ness, Y.-M. Wang, and N.R. Sheeley Jr., Heliospheric magnetic 
# field strength and polarity from 1 to 81 AU during the ascending phase of solar 
# cycle 23, J. Geophys. Res., 107 (A11), 1410, 2002. 
#
# Ness, N., K.W. Behannon, R. Lepping, and K.H. Schatten, J. Geophys. Res., , 
# 76, 3564, 1971.
#
# SC	year	DOY	F1	BR	BT	BN	dF1	dBR	dBT	dBN
2	2007	271.8641	0.17	0.03	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.8647	0.16	0.02	-0.04	0.16	0.04	0.03	0.03	0.03
2	2007	271.8652	0.17	0.02	-0.04	0.16	0.04	0.03	0.03	0.03
2	2007	271.8658	0.16	0.03	-0.04	0.16	0.04	0.03	0.03	0.03
2	2007	271.8663	0.17	0.03	-0.04	0.16	0.04	0.03	0.03	0.03
2	2007	271.8669	0.17	0.03	-0.04	0.16	0.04	0.03	0.03	0.03
2	2007	271.8674	0.17	0.03	-0.05	0.17	0.04	0.03	0.03	0.03
2	2007	271.868	0.18	0.03	-0.06	0.17	0.04	0.03	0.03	0.03
2	2007	271.8686	0.19	0.03	-0.07	0.18	0.04	0.03	0.03	0.03
2	2007	271.8691	0.19	0.03	-0.07	0.18	0.04	0.03	0.03	0.03
2	2007	271.8697	0.2	0.03	-0.08	0.18	0.04	0.03	0.03	0.03
2	2007	271.8702	0.19	0.04	-0.08	0.17	0.04	0.03	0.03	0.03
2	2007	271.8708	0.19	0.04	-0.07	0.17	0.04	0.03	0.03	0.03
2	2007	271.8713	0.19	0.04	-0.06	0.17	0.04	0.03	0.03	0.03
2	2007	271.8719	0.19	0.04	-0.06	0.17	0.04	0.03	0.03	0.03
2	2007	271.8724	0.19	0.04	-0.06	0.17	0.04	0.03	0.03	0.03
2	2007	271.873	0.18	0.04	-0.05	0.17	0.04	0.03	0.03	0.03
2	2007	271.8735	0.18	0.04	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.8741	0.18	0.04	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.8747	0.18	0.04	-0.06	0.17	0.04	0.03	0.03	0.03
2	2007	271.8752	0.17	0.05	-0.05	0.16	0.04	0.03	0.03	0.03
2	2007	271.8758	0.17	0.04	-0.05	0.15	0.04	0.03	0.03	0.03
2	2007	271.8763	0.17	0.04	-0.05	0.15	0.04	0.03	0.03	0.03
2	2007	271.8769	0.17	0.04	-0.05	0.16	0.04	0.03	0.03	0.03
2	2007	271.8774	0.17	0.04	-0.05	0.16	0.04	0.03	0.03	0.03
2	2007	271.878	0.18	0.03	-0.06	0.17	0.04	0.03	0.03	0.03
2	2007	271.8785	0.18	0.03	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.8791	0.18	0.03	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.8797	0.18	0.04	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.8802	0.18	0.04	-0.09	0.16	0.04	0.03	0.03	0.03
2	2007	271.8808	0.17	0.04	-0.1	0.13	0.04	0.03	0.03	0.03
2	2007	271.8813	0.16	0.03	-0.09	0.12	0.04	0.03	0.03	0.03
2	2007	271.8819	0.14	0.03	-0.07	0.12	0.04	0.03	0.03	0.03
2	2007	271.8824	0.16	0.03	-0.08	0.13	0.04	0.03	0.03	0.03
2	2007	271.883	0.18	0.04	-0.09	0.15	0.04	0.03	0.03	0.03
2	2007	271.8835	0.18	0.05	-0.1	0.14	0.04	0.03	0.03	0.03
2	2007	271.8841	0.17	0.04	-0.09	0.14	0.04	0.03	0.03	0.03
2	2007	271.8846	0.17	0.04	-0.08	0.14	0.04	0.03	0.03	0.03
2	2007	271.8852	0.17	0.04	-0.08	0.14	0.04	0.03	0.03	0.03
2	2007	271.8858	0.16	0.04	-0.09	0.13	0.04	0.03	0.03	0.03
2	2007	271.8863	0.17	0.04	-0.09	0.14	0.04	0.03	0.03	0.03
2	2007	271.8869	0.18	0.04	-0.09	0.15	0.04	0.03	0.03	0.03
2	2007	271.8874	0.18	0.04	-0.07	0.16	0.04	0.03	0.03	0.03
2	2007	271.888	0.18	0.04	-0.07	0.16	0.04	0.03	0.03	0.03
2	2007	271.8885	0.17	0.03	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.8891	0.17	0.03	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.8896	0.18	0.03	-0.05	0.17	0.04	0.03	0.03	0.03
2	2007	271.8902	0.18	0.03	-0.05	0.17	0.04	0.03	0.03	0.03
2	2007	271.8908	0.18	0.03	-0.06	0.17	0.04	0.03	0.03	0.03
2	2007	271.8913	0.18	0.03	-0.05	0.17	0.04	0.03	0.03	0.03
2	2007	271.8919	0.18	0.03	-0.05	0.17	0.04	0.03	0.03	0.03
2	2007	271.8924	0.17	0.03	-0.05	0.16	0.04	0.03	0.03	0.03
2	2007	271.893	0.17	0.03	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.8936	0.16	0.02	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.8941	0.16	0.02	-0.02	0.16	0.04	0.03	0.03	0.03
2	2007	271.8947	0.16	0.02	-0.03	0.15	0.04	0.03	0.03	0.03
2	2007	271.8952	0.16	0.01	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.8958	0.16	0.02	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.8963	0.15	0.01	-0.02	0.15	0.04	0.03	0.03	0.03
2	2007	271.8969	0.16	0.01	-0.03	0.15	0.04	0.03	0.03	0.03
2	2007	271.8974	0.15	0.01	-0.03	0.15	0.04	0.03	0.03	0.03
2	2007	271.898	0.15	0.02	-0.03	0.14	0.04	0.03	0.03	0.03
2	2007	271.8986	0.15	0.02	-0.03	0.14	0.04	0.03	0.03	0.03
2	2007	271.8991	0.15	0.02	-0.04	0.14	0.04	0.03	0.03	0.03
2	2007	271.8997	0.15	0.02	-0.03	0.14	0.04	0.03	0.03	0.03
2	2007	271.9002	0.14	0.02	-0.01	0.14	0.04	0.03	0.03	0.03
2	2007	271.9008	0.16	0.02	-0.03	0.15	0.04	0.03	0.03	0.03
2	2007	271.9013	0.16	0.02	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.9019	0.16	0.01	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.9024	0.16	0.01	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.903	0.17	0.02	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.9035	0.16	0.01	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.9041	0.16	0.01	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.9047	0.16	0.01	-0.03	0.16	0.04	0.03	0.03	0.03
2	2007	271.9052	0.17	0.01	-0.04	0.17	0.04	0.03	0.03	0.03
2	2007	271.9058	0.17	0.03	-0.06	0.16	0.04	0.03	0.03	0.03
2	2007	271.9063	0.17	0.04	-0.06	0.15	0.04	0.03	0.03	0.03
2	2007	271.9069	0.16	0.03	-0.07	0.14	0.04	0.03	0.03	0.03
2	2007	271.9074	0.15	0.03	-0.06	0.14	0.04	0.03	0.03	0.03
2	2007	271.908	0.16	0.03	-0.06	0.14	0.04	0.03	0.03	0.03
2	2007	271.9085	0.16	0.03	-0.06	0.15	0.04	0.03	0.03	0.03
2	2007	271.9091	0.16	0.03	-0.07	0.14	0.04	0.03	0.03	0.03
2	2007	271.9097	0.15	0.03	-0.06	0.14	0.04	0.03	0.03	0.03
2	2007	271.9102	0.15	0.03	-0.06	0.14	0.04	0.03	0.03	0.03
2	2007	271.9108	0.15	0.03	-0.06	0.13	0.04	0.03	0.03	0.03
2	2007	271.9113	0.14	0.04	-0.06	0.13	0.04	0.03	0.03	0.03
2	2007	271.9119	0.14	0.03	-0.06	0.13	0.04	0.03	0.03	0.03
2	2007	271.9124	0.15	0.03	-0.07	0.13	0.04	0.03	0.03	0.03
2	2007	271.913	0.15	0.03	-0.07	0.13	0.04	0.03	0.03	0.03
2	2007	271.9135	0.15	0.04	-0.08	0.13	0.04	0.03	0.03	0.03
2	2007	271.9141	0.17	0.05	-0.1	0.13	0.04	0.03	0.03	0.03
2	2007	271.9147	0.17	0.05	-0.09	0.13	0.04	0.03	0.03	0.03
2	2007	271.9152	0.17	0.05	-0.1	0.13	0.04	0.03	0.03	0.03
2	2007	271.9158	0.17	0.05	-0.09	0.13	0.04	0.03	0.03	0.03
2	2007	271.9163	0.16	0.05	-0.08	0.13	0.04	0.03	0.03	0.03
2	2007	271.9169	0.16	0.05	-0.08	0.13	0.04	0.03	0.03	0.03
2	2007	271.9174	0.16	0.05	-0.08	0.14	0.04	0.03	0.03	0.03
2	2007	271.918	0.17	0.05	-0.09	0.14	0.04	0.03	0.03	0.03
2	2007	271.9185	0.17	0.05	-0.08	0.15	0.04	0.03	0.03	0.03
2	2007	271.9191	0.18	0.05	-0.08	0.15	0.04	0.03	0.03	0.03
2	2007	271.9196	0.17	0.05	-0.07	0.15	0.04	0.03	0.03	0.03
2	2007	271.9202	0.17	0.04	-0.07	0.15	0.04	0.03	0.03	0.03
2	2007	271.9208	0.17	0.05	-0.07	0.14	0.04	0.03	0.03	0.03
2	2007	272.6358	0.05	0.04	0	0.01	0.04	0.03	0.03	0.03
2	2007	272.6363	0.05	0.04	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6391	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6396	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6402	0.03	0.02	0	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6408	0.03	0.03	0	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6413	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6419	0.03	0.02	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6424	0.03	0.02	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.643	0.02	0.02	0	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6436	0.02	0.01	0	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6441	0.02	0.01	0	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6447	0.03	0.02	0	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6452	0.02	0.01	0	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6458	0.02	0.01	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6463	0.03	0.03	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6469	0.04	0.03	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6474	0.04	0.04	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.648	0.04	0.04	0	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6486	0.05	0.05	0	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6491	0.05	0.04	0	-0.03	0.04	0.03	0.03	0.03
2	2007	272.6497	0.06	0.04	0	-0.04	0.04	0.03	0.03	0.03
2	2007	272.6502	0.06	0.04	0	-0.04	0.04	0.03	0.03	0.03
2	2007	272.6508	0.06	0.04	-0.01	-0.04	0.04	0.03	0.03	0.03
2	2007	272.6513	0.06	0.04	0	-0.04	0.04	0.03	0.03	0.03
2	2007	272.6519	0.06	0.04	-0.02	-0.04	0.04	0.03	0.03	0.03
2	2007	272.6524	0.06	0.03	-0.01	-0.05	0.04	0.03	0.03	0.03
2	2007	272.653	0.06	0.03	-0.01	-0.05	0.04	0.03	0.03	0.03
2	2007	272.6535	0.06	0.03	-0.02	-0.05	0.04	0.03	0.03	0.03
2	2007	272.6541	0.06	0.03	-0.01	-0.05	0.04	0.03	0.03	0.03
2	2007	272.6547	0.05	0.03	-0.01	-0.04	0.04	0.03	0.03	0.03
2	2007	272.6552	0.04	0.02	-0.02	-0.03	0.04	0.03	0.03	0.03
2	2007	272.6558	0.03	0.02	-0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.6563	0.03	0.02	0	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6569	0.02	0.02	0	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6574	0.02	0.02	-0.01	0	0.04	0.03	0.03	0.03
2	2007	272.658	0.02	0.02	-0.01	0	0.04	0.03	0.03	0.03
2	2007	272.6585	0.02	0.01	0	0.01	0.04	0.03	0.03	0.03
2	2007	272.6591	0.02	0.02	0	0.01	0.04	0.03	0.03	0.03
2	2007	272.6597	0.02	0.02	0.01	0.01	0.04	0.03	0.03	0.03
2	2007	272.6602	0.03	0.02	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6608	0.03	0.02	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.6613	0.03	0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6619	0.02	0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6624	0.02	0.01	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.663	0.02	0.01	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6635	0.03	0	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.6641	0.03	-0.01	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.6646	0.03	-0.01	-0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.6652	0.03	-0.01	-0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.6658	0.03	-0.01	-0.02	0.02	0.04	0.03	0.03	0.03
2	2007	272.6663	0.03	-0.01	-0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6669	0.03	-0.01	-0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6674	0.03	-0.01	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.668	0.03	-0.02	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6685	0.02	-0.01	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6691	0.03	-0.01	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.6696	0.04	-0.02	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.6702	0.03	-0.02	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6708	0.03	-0.02	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6713	0.03	-0.02	0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.6719	0.04	-0.02	0	0.04	0.04	0.03	0.03	0.03
2	2007	272.6724	0.04	-0.01	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.673	0.04	-0.01	0.01	0.04	0.04	0.03	0.03	0.03
2	2007	272.6736	0.03	-0.02	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.6741	0.02	-0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6747	0.03	-0.01	0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.6752	0.03	-0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6758	0.02	-0.02	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6763	0.02	-0.01	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6769	0.02	-0.01	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6774	0.02	0	0.01	0.01	0.04	0.03	0.03	0.03
2	2007	272.678	0.01	0	0	0.01	0.04	0.03	0.03	0.03
2	2007	272.6786	0.02	0	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6791	0.02	0	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6797	0.03	0	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6802	0.02	0	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6808	0.03	0	0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.6813	0.03	-0.01	0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.6819	0.03	0	0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.6824	0.03	0	0.01	0.03	0.04	0.03	0.03	0.03
2	2007	272.683	0.03	0	0.02	0.02	0.04	0.03	0.03	0.03
2	2007	272.6835	0.02	0	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6841	0.03	0	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6847	0.03	0	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6852	0.03	0	0	0.03	0.04	0.03	0.03	0.03
2	2007	272.6858	0.02	0	0	0.02	0.04	0.03	0.03	0.03
2	2007	272.6863	0.02	-0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6869	0.02	-0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6874	0.02	-0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.688	0.02	-0.01	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6885	0.02	0	0.01	0.02	0.04	0.03	0.03	0.03
2	2007	272.6891	0.02	0	0.01	0.01	0.04	0.03	0.03	0.03
2	2007	272.6897	0.01	0	0.01	0	0.04	0.03	0.03	0.03
2	2007	272.6902	0.01	0	0.01	0.01	0.04	0.03	0.03	0.03
2	2007	272.6908	0.01	0	0.01	0.01	0.04	0.03	0.03	0.03
2	2007	272.6913	0.01	0	0.01	0	0.04	0.03	0.03	0.03
2	2007	272.6919	0.01	0	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6924	0.02	0	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.693	0.02	0.01	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.6935	0.02	0.01	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6941	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6947	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6952	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.6958	0.03	0.03	0	0	0.04	0.03	0.03	0.03
2	2007	272.6963	0.03	0.03	0	0.01	0.04	0.03	0.03	0.03
2	2007	272.6969	0.03	0.03	-0.01	0	0.04	0.03	0.03	0.03
2	2007	272.6974	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.698	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.6985	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.6991	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.6996	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.7002	0.02	0.02	-0.01	0	0.04	0.03	0.03	0.03
2	2007	272.7008	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.7013	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.7019	0.02	0.02	0.01	0	0.04	0.03	0.03	0.03
2	2007	272.7024	0.02	0.02	0	0	0.04	0.03	0.03	0.03
2	2007	272.703	0.02	0.02	0	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7036	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7041	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7047	0.02	0.01	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7052	0.02	0.01	0.01	0	0.04	0.03	0.03	0.03
2	2007	272.7058	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7063	0.02	0.02	0	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7069	0.02	0.02	0	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7074	0.02	0.01	0	0	0.04	0.03	0.03	0.03
2	2007	272.708	0.02	0.01	0	0	0.04	0.03	0.03	0.03
2	2007	272.7086	0.02	0.02	0.01	0	0.04	0.03	0.03	0.03
2	2007	272.7091	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7097	0.03	0.02	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7102	0.03	0.02	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7108	0.03	0.02	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7113	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7119	0.03	0.02	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7124	0.03	0.02	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.713	0.03	0.01	0.03	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7135	0.02	0.01	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7141	0.03	0.02	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7147	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7152	0.03	0.02	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7158	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7163	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7169	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7174	0.03	0.01	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.718	0.02	0.01	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7185	0.03	0.01	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7191	0.03	0.01	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7197	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7202	0.03	0.02	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7208	0.03	0.02	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7213	0.04	0.02	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7219	0.03	0.03	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7224	0.02	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.723	0.03	0.02	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7235	0.03	0.02	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7241	0.03	0.02	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7247	0.03	0.02	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7252	0.03	0.03	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7258	0.03	0.02	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7263	0.03	0.03	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7269	0.03	0.02	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7274	0.04	0.02	0.02	-0.03	0.04	0.03	0.03	0.03
2	2007	272.728	0.05	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7285	0.05	0.03	0.02	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7291	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7296	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7302	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7308	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7313	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7319	0.04	0.04	0.01	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7324	0.04	0.03	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.733	0.04	0.03	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7336	0.04	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7341	0.05	0.04	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7346	0.05	0.04	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7352	0.04	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7358	0.04	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7363	0.05	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7369	0.05	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7374	0.05	0.04	0.01	-0.04	0.04	0.03	0.03	0.03
2	2007	272.738	0.05	0.04	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7386	0.05	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7391	0.05	0.03	0.01	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7397	0.05	0.03	0.02	-0.03	0.04	0.03	0.03	0.03
2	2007	272.7402	0.04	0.03	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7408	0.04	0.03	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7413	0.04	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7419	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7424	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.743	0.05	0.05	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7435	0.05	0.04	0.02	-0.02	0.04	0.03	0.03	0.03
2	2007	272.7441	0.05	0.04	0.03	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7447	0.05	0.03	0.03	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7452	0.04	0.03	0.02	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7458	0.04	0.03	0.03	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7463	0.05	0.04	0.03	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7469	0.04	0.04	0.02	0	0.04	0.03	0.03	0.03
2	2007	272.7474	0.04	0.03	0.02	0	0.04	0.03	0.03	0.03
2	2007	272.748	0.04	0.04	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7485	0.04	0.04	0.01	0	0.04	0.03	0.03	0.03
2	2007	272.7491	0.03	0.03	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7497	0.04	0.04	0.01	-0.01	0.04	0.03	0.03	0.03
2	2007	272.7502	0.03	0.03	0.01	-0.01	0.04	0.03	0.03	0.03
